timestamp	student_id	class_period_id	tool-represent software functions	action-represent student entering/leaving/sub-functions	notes
3/25/2011 10:00	24	5	system	start intro	
3/25/2011 10:00	21	5	system	start intro	
3/25/2011 10:00	22	5	system	start intro	
3/25/2011 10:01	25	5	system	start intro	
3/25/2011 10:02	23	5	system	start intro	
3/25/2011 10:02	20	5	system	start intro	
3/25/2011 10:03	27	5	system	start intro	
3/25/2011 10:03	26	5	system	start intro	
3/25/2011 10:03	28	5	system	start intro	
3/25/2011 10:04	24	5	alien database	open	
3/25/2011 10:04	20	5	system	start intro	
3/25/2011 10:04	22	5	system	start intro	
3/25/2011 10:04	28	5	system	start intro	
3/25/2011 10:05	21	5	probe launch	open	
3/25/2011 10:05	21	5	probe launch	close	
3/25/2011 10:05	24	5	alien database	close	
3/25/2011 10:05	24	5	notebook	open	
3/25/2011 10:05	24	5	notebook	new note	
3/25/2011 10:05	30	5	system	start intro	
3/25/2011 10:05	24	5	notebook	close	
3/25/2011 10:06	24	5	probe design	open	
3/25/2011 10:06	24	5	probe design	new probe	
3/25/2011 10:06	29	5	system	start intro	
3/25/2011 10:06	24	5	probe design	open probe	
3/25/2011 10:06	24	5	probe design	new probe	
3/25/2011 10:07	28	5	system	start intro	
3/25/2011 10:07	21	5	mission control	open	
3/25/2011 10:07	27	5	alien database	open	
3/25/2011 10:07	27	5	alien database	close	
3/25/2011 10:07	21	5	probe design	open	
3/25/2011 10:07	21	5	probe design	new probe	
3/25/2011 10:07	25	5	alien database	open	
3/25/2011 10:07	21	5	probe design	close	
3/25/2011 10:07	30	5	alien database	open	
3/25/2011 10:08	22	5	alien database	open	
3/25/2011 10:08	24	5	probe design	close	
3/25/2011 10:08	21	5	alien database	open	
3/25/2011 10:08	24	5	probe design	open	
3/25/2011 10:08	24	5	probe design	new probe	
3/25/2011 10:08	25	5	alien database	close	
3/25/2011 10:08	30	5	alien database	close	
3/25/2011 10:08	25	5	probe design	open	
3/25/2011 10:08	31	5	system	start intro	
3/25/2011 10:08	30	5	notebook	open	
3/25/2011 10:09	30	5	notebook	close	
3/25/2011 10:11	29	5	system	start intro	
3/25/2011 10:13	31	5	system	start intro	
3/25/2011 10:14	25	5	probe design	open probe	
3/25/2011 10:14	25	5	probe design	close	
3/25/2011 10:14	26	5	probe design	open	
3/25/2011 10:14	26	5	probe design	new probe	
3/25/2011 10:14	24	5	probe design	build probe	
3/25/2011 10:14	24	5	probe design	open probe	
3/25/2011 10:14	24	5	probe design	close	
3/25/2011 10:15	24	5	probe design	close	
3/25/2011 10:15	34	3	system	start intro	
3/25/2011 10:15	36	3	system	start intro	
3/25/2011 10:15	37	3	system	start intro	
3/25/2011 10:15	35	3	system	start intro	
3/25/2011 10:15	39	3	system	start intro	
3/25/2011 10:15	32	3	system	start intro	
3/25/2011 10:17	33	3	system	start intro	
3/25/2011 14:12	47	5	system	start intro	
3/25/2011 14:12	45	5	system	start intro	
3/25/2011 14:12	46	5	system	start intro	
3/25/2011 14:13	49	5	system	start intro	
3/25/2011 14:13	51	5	system	start intro	
3/25/2011 14:13	48	5	system	start intro	
3/25/2011 14:14	47	5	system	start intro	
3/25/2011 14:14	44	3	system	start intro	
3/25/2011 14:15	49	5	system	start intro	
3/25/2011 14:15	55	5	system	start intro	
3/25/2011 14:16	57	5	system	start intro	
3/25/2011 14:17	53	5	system	start intro	
3/25/2011 14:17	58	5	system	start intro	
3/25/2011 14:17	59	5	system	start intro	
3/25/2011 14:17	55	5	system	start intro	
3/25/2011 14:17	47	5	system	start intro	
3/25/2011 14:17	51	5	alien database	open	
3/25/2011 14:18	45	5	mission control	open	
3/25/2011 14:18	51	5	missions	open	
3/25/2011 14:18	51	5	missions	load mission	1
3/25/2011 14:18	45	5	probe launch	open	
3/25/2011 14:18	51	5	missions	close	
3/25/2011 14:18	45	5	probe launch	close	
3/25/2011 14:18	51	5	alien database	close	
3/25/2011 14:19	61	5	system	start intro	
3/25/2011 14:19	51	5	probe design	open	
3/25/2011 14:19	51	5	probe design	close	
3/25/2011 14:19	51	5	probe launch	open	
3/25/2011 14:19	51	5	probe launch	close	
3/25/2011 14:20	51	5	probe launch	open	
3/25/2011 14:20	51	5	probe launch	close	
3/25/2011 14:20	51	5	probe launch	close	
3/25/2011 14:20	45	5	probe launch	open	
3/25/2011 14:20	51	5	probe launch	open	
3/25/2011 14:20	45	5	probe launch	close	
3/25/2011 14:20	51	5	probe launch	close	
3/25/2011 14:20	51	5	probe design	open	
3/25/2011 14:20	51	5	probe design	close	
3/25/2011 14:21	51	5	notebook	open	
3/25/2011 14:21	49	5	probe launch	open	
3/25/2011 14:21	55	5	probe launch	open	
3/25/2011 14:21	51	5	notebook	new note	
3/25/2011 14:21	55	5	probe launch	close	
3/25/2011 14:21	49	5	probe launch	close	
3/25/2011 14:21	47	5	alien database	open	
3/25/2011 14:22	49	5	probe launch	open	
3/25/2011 14:22	57	5	probe launch	open	
3/25/2011 14:22	49	5	probe launch	close	
3/25/2011 14:22	51	5	notebook	close	
3/25/2011 14:22	57	5	probe launch	close	
3/25/2011 14:22	46	5	probe launch	open	
3/25/2011 14:22	64	3	system	start intro	
3/25/2011 14:22	46	5	probe launch	close	
3/25/2011 14:22	65	3	system	start intro	
3/25/2011 14:22	55	5	probe design	open	
3/25/2011 14:22	55	5	probe design	new probe	
3/25/2011 14:22	47	5	alien database	close	
3/25/2011 14:22	57	5	probe design	open	
3/25/2011 14:22	71	3	system	start intro	
3/25/2011 14:22	55	5	probe design	open	
3/25/2011 14:22	57	5	probe design	new probe	
3/25/2011 14:22	47	5	missions	load mission	1
3/25/2011 14:22	47	5	missions	open	
3/25/2011 14:22	55	5	probe design	new probe	
3/25/2011 14:22	49	5	probe launch	open	
3/25/2011 14:23	48	5	alien database	open	
3/25/2011 14:23	45	5	probe design	open	
3/25/2011 14:23	45	5	probe design	new probe	
3/25/2011 14:23	47	5	missions	close	
3/25/2011 14:23	47	5	message	open	
3/25/2011 14:23	46	5	probe design	open	
3/25/2011 14:23	46	5	probe design	open probe	
3/25/2011 14:23	49	5	probe launch	close	
3/25/2011 14:23	46	5	probe design	close	
3/25/2011 14:23	47	5	message	close	
3/25/2011 14:23	47	5	message	open	
3/25/2011 14:23	75	3	system	start intro	
3/25/2011 14:23	49	5	mission control	open	
3/25/2011 14:23	46	5	alien database	open	
3/25/2011 14:23	47	5	message	close	
3/25/2011 14:23	76	3	system	start intro	
3/25/2011 14:24	47	5	probe design	open	
3/25/2011 14:24	47	5	probe design	open probe	
3/25/2011 14:24	59	5	system	start intro	
3/25/2011 14:24	49	5	mission control	open	
3/25/2011 14:24	53	5	alien database	open	
3/25/2011 14:24	47	5	probe design	close	
3/25/2011 14:24	51	5	spectrograph	open	
3/25/2011 14:24	51	5	spectrograph	close	
3/25/2011 14:24	51	5	notebook	open	
3/25/2011 14:24	49	5	alien database	open	
3/25/2011 14:24	51	5	notebook	close	
3/25/2011 14:24	51	5	missions	open	
3/25/2011 14:24	51	5	missions	load mission	1
3/25/2011 14:24	51	5	solar system	select system	
3/25/2011 14:24	51	5	solar system	open	
3/25/2011 14:24	51	5	solar system	select world	
3/25/2011 14:25	51	5	missions	load mission	1
3/25/2011 14:25	51	5	missions	open	
3/25/2011 14:25	55	5	probe design	build probe	
3/25/2011 14:25	51	5	solar system	close	
3/25/2011 14:25	51	5	missions	close	
3/25/2011 14:25	51	5	message	open	
3/25/2011 14:25	55	5	probe design	close	
3/25/2011 14:25	51	5	message	close	
3/25/2011 14:25	45	5	probe design	build probe	
3/25/2011 14:25	57	5	probe design	build probe	
3/25/2011 14:25	47	5	alien database	open	
3/25/2011 14:25	45	5	probe design	open probe	
3/25/2011 14:25	45	5	probe design	close	
3/25/2011 14:25	55	5	probe design	build probe	
3/25/2011 14:25	73	4	system	start intro	
3/25/2011 14:25	55	5	probe design	close	
3/25/2011 14:25	55	5	probe design	open	
3/25/2011 14:25	55	5	probe design	open probe	
3/25/2011 14:25	45	5	alien database	open	
3/25/2011 14:25	55	5	probe design	new probe	
3/25/2011 14:25	57	5	probe design	build probe	
3/25/2011 14:25	57	5	probe design	close	
3/25/2011 14:25	83	3	system	start intro	
3/25/2011 14:26	51	5	missions	load mission	2
3/25/2011 14:26	51	5	missions	load mission	3
3/25/2011 14:26	51	5	missions	load mission	4
3/25/2011 14:26	51	5	missions	load mission	5
3/25/2011 14:26	51	5	missions	close	
3/25/2011 14:26	55	5	probe launch	open	
3/25/2011 14:26	51	5	solar system	open	
3/25/2011 14:26	55	5	probe launch	launch probe	
3/25/2011 14:26	51	5	concepts	open	
3/25/2011 14:26	55	5	probe design	close	
3/25/2011 14:26	57	5	probe launch	open	
3/25/2011 14:26	58	5	alien database	open	
3/25/2011 14:26	51	5	concepts	close	
3/25/2011 14:26	55	5	probe launch	close	
3/25/2011 14:26	51	5	spectrograph	open	
3/25/2011 14:26	57	5	probe launch	launch probe	
3/25/2011 14:26	57	5	probe launch	close	
3/25/2011 14:26	51	5	spectrograph	close	
3/25/2011 14:26	51	5	message	open	
3/25/2011 14:26	68	4	system	start intro	
3/25/2011 14:26	47	5	notebook	open	
3/25/2011 14:26	47	5	notebook	new note	
3/25/2011 14:26	67	4	system	start intro	
3/25/2011 14:26	55	5	probe launch	open	
3/25/2011 14:26	51	5	message	close	
3/25/2011 14:26	57	5	alien database	open	
3/25/2011 14:26	61	5	concepts	open	
3/25/2011 14:26	70	4	system	start intro	
3/25/2011 14:26	51	5	message	open	
3/25/2011 14:26	72	4	system	start intro	
3/25/2011 14:27	55	5	periodic table	open	
3/25/2011 14:27	82	4	system	start intro	
3/25/2011 14:27	55	5	periodic table	close	
3/25/2011 14:27	55	5	probe launch	launch probe	
3/25/2011 14:27	59	5	probe launch	open	
3/25/2011 14:27	51	5	message	close	
3/25/2011 14:27	59	5	probe launch	close	
3/25/2011 14:27	55	5	mission control	open	
3/25/2011 14:27	84	3	system	start intro	
3/25/2011 14:27	55	5	mission control	load probe	
3/25/2011 14:28	47	5	notebook	close	
3/25/2011 14:28	51	5	alien database	open	
3/25/2011 14:28	80	4	system	start intro	
3/25/2011 14:28	55	5	mission control	close	
3/25/2011 14:28	59	5	probe design	open	
3/25/2011 14:28	59	5	probe design	new probe	
3/25/2011 14:28	78	4	system	start intro	
3/25/2011 14:28	62	4	system	start intro	
3/25/2011 14:28	47	5	notebook	open	
3/25/2011 14:28	77	4	system	start intro	
3/25/2011 14:28	47	5	notebook	new note	
3/25/2011 14:28	47	5	notebook	new note	
3/25/2011 14:28	55	5	alien database	open	
3/25/2011 14:29	57	5	concepts	open	
3/25/2011 14:29	81	4	system	start intro	
3/25/2011 14:29	57	5	alien database	close	
3/25/2011 14:29	57	5	concepts	close	
3/25/2011 14:29	51	5	alien database	open	
3/25/2011 14:29	51	5	notebook	open	
3/25/2011 14:29	46	5	probe launch	open	
3/25/2011 14:29	46	5	probe launch	close	
3/25/2011 14:29	67	4	alien database	open	
3/25/2011 14:30	57	5	mission control	open	
3/25/2011 14:30	57	5	mission control	load probe	
3/25/2011 14:30	85	3	system	start intro	
3/25/2011 14:30	87	3	system	start intro	
3/25/2011 14:30	47	5	notebook	close	
3/25/2011 14:30	47	5	message	open	
3/25/2011 14:30	47	5	message	close	
3/25/2011 14:30	47	5	notebook	open	
3/25/2011 14:30	68	4	probe design	open	
3/25/2011 14:30	67	4	alien database	close	
3/25/2011 14:30	68	4	probe design	new probe	
3/25/2011 14:30	46	5	probe design	open	
3/25/2011 14:30	67	4	missions	open	
3/25/2011 14:30	86	3	system	start intro	
3/25/2011 14:30	67	4	missions	load mission	1
3/25/2011 14:30	46	5	probe design	new probe	
3/25/2011 14:30	57	5	solar system	select system	
3/25/2011 14:30	67	4	missions	close	
3/25/2011 14:30	51	5	notebook	close	
3/25/2011 14:30	57	5	solar system	open	
3/25/2011 14:30	57	5	solar system	select world	
3/25/2011 14:30	57	5	solar system	select system	
3/25/2011 14:30	57	5	solar system	select world	
3/25/2011 14:30	59	5	probe design	close	
3/25/2011 14:31	57	5	solar system	close	
3/25/2011 14:31	57	5	mission control	close	
3/25/2011 14:31	59	5	probe design	open	
3/25/2011 14:31	59	5	probe design	close	
3/25/2011 14:31	70	4	probe launch	open	
3/25/2011 14:31	70	4	probe launch	close	
3/25/2011 14:31	51	5	notebook	open	
3/25/2011 14:31	57	5	probe launch	open	
3/25/2011 14:31	57	5	probe launch	close	
3/25/2011 14:31	70	4	probe launch	open	
3/25/2011 14:31	59	5	alien database	open	
3/25/2011 14:31	70	4	probe launch	close	
3/25/2011 14:31	73	4	alien database	open	
3/25/2011 14:31	67	4	alien database	open	
3/25/2011 14:31	57	5	alien database	open	
3/25/2011 14:31	45	5	alien database	close	
3/25/2011 14:31	45	5	alien database	open	
3/25/2011 14:31	47	5	notebook	new note	
3/25/2011 14:31	73	4	alien database	close	
3/25/2011 14:32	51	5	spectrograph	open	
3/25/2011 14:32	62	4	alien database	open	
3/25/2011 14:32	78	4	alien database	open	
3/25/2011 14:32	73	4	probe design	open	
3/25/2011 14:32	70	4	probe design	open	
3/25/2011 14:32	70	4	probe design	new probe	
3/25/2011 14:32	73	4	probe design	open probe	
3/25/2011 14:32	80	4	mission control	open	
3/25/2011 14:32	73	4	probe design	new probe	
3/25/2011 14:32	68	4	probe design	open probe	
3/25/2011 14:32	67	4	alien database	close	
3/25/2011 14:33	51	5	spectrograph	close	
3/25/2011 14:33	80	4	probe design	open	
3/25/2011 14:33	80	4	probe design	new probe	
3/25/2011 14:33	51	5	notebook	close	
3/25/2011 14:33	70	4	probe design	close	
3/25/2011 14:33	82	4	probe launch	open	
3/25/2011 14:33	83	3	alien database	open	
3/25/2011 14:33	65	3	alien database	open	
3/25/2011 14:33	83	3	alien database	close	
3/25/2011 14:33	65	3	alien database	close	
3/25/2011 14:33	82	4	probe launch	close	
3/25/2011 14:33	83	3	notebook	open	
3/25/2011 14:33	82	4	probe launch	close	
3/25/2011 14:33	75	3	alien database	open	
3/25/2011 14:33	83	3	notebook	new note	
3/25/2011 14:33	83	3	notebook	close	
3/25/2011 14:34	65	3	mission control	open	
3/25/2011 15:34	90	5	system	start intro	
3/25/2011 15:36	91	5	system	start intro	
3/25/2011 15:37	94	5	system	start intro	
3/25/2011 15:37	93	5	system	start intro	
3/25/2011 15:37	95	5	system	start intro	
3/25/2011 15:38	96	5	system	start intro	
3/25/2011 15:39	89	5	system	start intro	
3/25/2011 15:39	92	5	system	start intro	
3/25/2011 15:39	99	5	system	start intro	
3/25/2011 15:39	98	5	system	start intro	
3/25/2011 15:39	90	5	probe launch	open	
3/25/2011 15:39	90	5	probe launch	close	
3/25/2011 15:39	97	5	system	start intro	
3/25/2011 15:39	89	5	system	start intro	
3/25/2011 15:40	90	5	alien database	open	
3/25/2011 15:41	89	5	system	start intro	
3/25/2011 15:41	90	5	alien database	close	
3/25/2011 15:41	94	5	probe launch	open	
3/25/2011 15:41	94	5	probe launch	close	
3/25/2011 15:41	94	5	mission control	open	
3/25/2011 15:42	93	5	probe launch	open	
3/25/2011 15:42	93	5	probe launch	close	
3/25/2011 15:42	98	5	alien database	open	
3/25/2011 15:43	100	3	system	start intro	
3/25/2011 15:43	90	5	message	open	
3/25/2011 15:44	93	5	probe design	open	
3/25/2011 15:44	93	5	probe design	new probe	
3/25/2011 15:44	90	5	message	close	
3/25/2011 15:44	93	5	probe design	close	
3/25/2011 15:44	93	5	probe design	close	
3/25/2011 15:44	94	5	probe design	open	
3/25/2011 15:44	94	5	probe design	new probe	
3/25/2011 15:44	91	5	mission control	open	
3/25/2011 15:45	93	5	probe design	open	
3/25/2011 15:45	93	5	probe design	new probe	
3/25/2011 15:45	90	5	probe design	open	
3/25/2011 15:45	90	5	probe design	new probe	
3/25/2011 15:45	98	5	alien database	close	
3/25/2011 15:45	91	5	alien database	open	
3/25/2011 15:45	99	5	alien database	open	
3/25/2011 15:45	98	5	alien database	open	
3/25/2011 15:45	94	5	probe design	close	
3/25/2011 15:45	97	5	probe launch	open	
3/25/2011 15:45	97	5	probe launch	close	
3/25/2011 15:45	96	5	probe design	new probe	
3/25/2011 15:45	96	5	probe design	open	
3/25/2011 15:45	94	5	probe design	open	
3/25/2011 15:46	94	5	probe design	new probe	
3/25/2011 15:46	92	5	alien database	open	
3/25/2011 15:46	93	5	probe design	close	
3/25/2011 15:46	97	5	probe design	open	
3/25/2011 15:46	97	5	probe design	new probe	
3/25/2011 15:46	93	5	mission control	open	
3/25/2011 15:46	99	5	alien database	close	
3/25/2011 15:46	90	5	probe design	close	
3/25/2011 15:46	90	5	probe design	open	
3/25/2011 15:46	93	5	probe design	open	
3/25/2011 15:46	90	5	probe design	open probe	
3/25/2011 15:46	92	5	solar system	open	
3/25/2011 15:46	92	5	solar system	select system	
3/25/2011 15:46	92	5	solar system	select world	
3/25/2011 15:46	93	5	probe design	new probe	
3/25/2011 15:46	90	5	probe design	build probe	
3/25/2011 15:46	92	5	solar system	close	
3/25/2011 15:46	90	5	probe design	close	
3/25/2011 15:46	92	5	alien database	close	
3/25/2011 15:46	96	5	probe design	new probe	
3/25/2011 15:47	93	5	probe design	close	
3/25/2011 15:47	90	5	probe launch	open	
3/25/2011 15:47	99	5	probe design	open	
3/25/2011 15:47	90	5	probe launch	launch probe	
3/25/2011 15:47	90	5	probe launch	close	
3/25/2011 15:47	93	5	alien database	open	
3/25/2011 15:47	95	5	probe design	open	
3/25/2011 15:47	97	5	probe design	close	
3/25/2011 15:47	90	5	mission control	open	
3/25/2011 15:47	90	5	mission control	load probe	
3/25/2011 15:47	99	5	probe design	new probe	
3/25/2011 15:48	92	5	probe design	open	
3/25/2011 15:48	90	5	mission control	load probe	
3/25/2011 15:48	97	5	alien database	open	
3/25/2011 15:48	92	5	probe design	new probe	
3/25/2011 15:48	95	5	probe design	close	
3/25/2011 15:48	99	5	message	open	
3/25/2011 15:48	90	5	mission control	close	
3/25/2011 15:48	95	5	missions	open	
3/25/2011 15:48	96	5	probe design	build probe	
3/25/2011 15:48	95	5	missions	load mission	1
3/25/2011 15:48	96	5	probe design	open probe	
3/25/2011 15:48	95	5	missions	load mission	2
3/25/2011 15:48	96	5	probe design	close	
3/25/2011 15:48	95	5	missions	load mission	3
3/25/2011 15:48	90	5	alien database	open	
3/25/2011 15:48	95	5	missions	load mission	4
3/25/2011 15:48	95	5	missions	load mission	5
3/25/2011 15:48	95	5	missions	close	
3/25/2011 15:48	90	5	missions	load mission	1
3/25/2011 15:48	90	5	missions	open	
3/25/2011 15:48	99	5	message	close	
3/25/2011 15:48	90	5	missions	load mission	2
3/25/2011 15:48	90	5	missions	load mission	3
3/25/2011 15:48	94	5	probe design	build probe	
3/25/2011 15:48	90	5	missions	load mission	4
3/25/2011 15:48	90	5	missions	load mission	5
3/25/2011 15:48	90	5	missions	close	
3/25/2011 15:48	96	5	probe launch	open	
3/25/2011 15:48	90	5	concepts	open	
3/25/2011 15:49	90	5	concepts	close	
3/25/2011 15:49	96	5	probe launch	launch probe	
3/25/2011 15:49	90	5	alien database	close	
3/25/2011 15:49	90	5	periodic table	open	
3/25/2011 15:49	96	5	probe launch	close	
3/25/2011 15:49	94	5	probe design	build probe	
3/25/2011 15:49	90	5	periodic table	close	
3/25/2011 15:49	90	5	spectrograph	open	
3/25/2011 15:49	90	5	spectrograph	close	
3/25/2011 15:49	94	5	probe design	build probe	
3/25/2011 15:49	90	5	message	open	
3/25/2011 15:49	94	5	probe design	close	
3/25/2011 15:49	90	5	message	close	
3/25/2011 15:49	90	5	notebook	open	
3/25/2011 15:49	96	5	mission control	open	
3/25/2011 15:49	90	5	notebook	new note	
3/25/2011 15:49	95	5	probe launch	open	
3/25/2011 15:49	96	5	mission control	load probe	
3/25/2011 15:49	99	5	probe design	close	
3/25/2011 15:49	90	5	notebook	close	
3/25/2011 15:49	90	5	concepts	open	
3/25/2011 15:49	92	5	probe design	build probe	
3/25/2011 15:49	95	5	probe launch	close	
3/25/2011 15:49	94	5	probe launch	open	
3/25/2011 15:49	92	5	probe design	open probe	
3/25/2011 15:49	92	5	probe design	close	
3/25/2011 15:49	97	5	mission control	open	
3/25/2011 15:49	99	5	probe design	open	
3/25/2011 15:49	96	5	solar system	open	
3/25/2011 15:49	96	5	solar system	select system	
3/25/2011 15:49	94	5	probe launch	launch probe	
3/25/2011 15:49	96	5	solar system	select world	
3/25/2011 15:49	99	5	probe design	new probe	
3/25/2011 15:49	94	5	probe launch	close	
3/25/2011 15:49	96	5	mission control	close	
3/25/2011 15:49	96	5	solar system	close	
3/25/2011 15:50	90	5	concepts	close	
3/25/2011 15:50	95	5	probe design	open	
3/25/2011 15:50	97	5	probe design	open	
3/25/2011 15:50	95	5	probe design	new probe	
3/25/2011 15:50	97	5	probe design	new probe	
3/25/2011 15:50	92	5	probe launch	open	
3/25/2011 15:50	96	5	alien database	open	
3/25/2011 15:50	92	5	probe launch	launch probe	
3/25/2011 15:50	94	5	mission control	open	
3/25/2011 15:50	94	5	mission control	load probe	
3/25/2011 15:50	92	5	probe launch	close	
3/25/2011 15:50	92	5	probe launch	open	
3/25/2011 15:50	92	5	probe launch	close	
3/25/2011 15:50	90	5	spectrograph	open	
3/25/2011 15:50	97	5	probe design	build probe	
3/25/2011 15:51	90	5	spectrograph	close	
3/25/2011 15:51	97	5	probe design	close	
3/25/2011 15:51	92	5	mission control	open	
3/25/2011 15:51	92	5	mission control	load probe	
3/25/2011 15:51	97	5	mission control	open	
3/25/2011 15:51	94	5	notebook	open	
3/25/2011 15:51	94	5	notebook	close	
3/25/2011 15:51	94	5	mission control	close	
3/25/2011 15:51	94	5	missions	load mission	1
3/25/2011 15:51	94	5	missions	open	
3/25/2011 15:51	92	5	mission control	load probe	
3/25/2011 15:51	93	5	probe design	open	
3/25/2011 15:51	98	5	alien database	close	
3/25/2011 15:51	93	5	probe design	new probe	
3/25/2011 15:51	92	5	mission control	close	
3/25/2011 15:51	94	5	missions	load mission	2
3/25/2011 15:51	94	5	missions	load mission	5
3/25/2011 15:51	94	5	missions	close	
3/25/2011 15:51	97	5	probe launch	open	
3/25/2011 15:51	94	5	spectrograph	open	
3/25/2011 15:51	94	5	spectrograph	close	
3/25/2011 15:51	92	5	probe design	open	
3/25/2011 15:51	94	5	spectrograph	close	
3/25/2011 15:51	97	5	probe launch	launch probe	
3/25/2011 15:51	92	5	probe design	new probe	
3/25/2011 15:51	97	5	probe launch	close	
3/25/2011 15:52	98	5	probe launch	open	
3/25/2011 15:52	98	5	probe launch	close	
3/25/2011 15:52	97	5	mission control	open	
3/25/2011 15:52	97	5	mission control	load probe	
3/25/2011 15:52	90	5	alien database	open	
3/25/2011 15:52	90	5	alien database	close	
3/25/2011 15:52	97	5	mission control	close	
3/25/2011 15:52	90	5	alien database	open	
3/25/2011 15:52	94	5	probe launch	open	
3/25/2011 15:52	94	5	probe launch	close	
3/25/2011 15:52	97	5	probe design	open	
3/25/2011 15:52	97	5	probe design	open probe	
3/25/2011 15:52	98	5	probe design	open	
3/25/2011 15:52	98	5	probe design	new probe	
3/25/2011 15:53	97	5	probe design	build probe	
3/25/2011 15:53	94	5	probe design	open	
3/25/2011 15:53	94	5	probe design	new probe	
3/25/2011 15:53	97	5	probe design	close	
3/25/2011 15:53	93	5	probe design	build probe	
3/25/2011 15:53	93	5	probe design	close	
3/25/2011 15:53	97	5	mission control	open	
3/25/2011 15:53	97	5	mission control	load probe	
3/25/2011 15:53	95	5	probe design	build probe	
3/25/2011 15:53	97	5	mission control	close	
3/25/2011 15:53	95	5	probe design	new probe	
3/25/2011 15:53	95	5	probe design	open probe	
3/25/2011 15:53	95	5	probe design	new probe	
3/25/2011 15:53	93	5	probe launch	open	
3/25/2011 15:53	97	5	mission control	open	
3/25/2011 15:53	97	5	mission control	load probe	
3/25/2011 15:53	98	5	probe design	build probe	
3/25/2011 15:53	95	5	probe design	close	
3/25/2011 15:53	93	5	probe launch	launch probe	
3/25/2011 15:53	97	5	solar system	open	
3/25/2011 15:53	97	5	solar system	select system	
3/25/2011 15:53	97	5	solar system	select world	
3/25/2011 15:54	98	5	probe design	close	
3/25/2011 15:54	93	5	probe launch	close	
3/25/2011 15:54	97	5	solar system	close	
3/25/2011 15:54	94	5	probe design	build probe	
3/25/2011 15:54	97	5	periodic table	open	
3/25/2011 15:54	91	5	alien database	close	
3/25/2011 15:54	94	5	probe design	build probe	
3/25/2011 15:54	98	5	probe launch	open	
3/25/2011 15:54	94	5	probe design	build probe	
3/25/2011 15:54	98	5	probe launch	launch probe	
3/25/2011 15:54	97	5	periodic table	close	
3/25/2011 15:54	94	5	probe design	close	
3/25/2011 15:54	93	5	mission control	open	
3/25/2011 15:54	95	5	probe design	open	
3/25/2011 15:54	92	5	probe design	build probe	
3/25/2011 15:54	98	5	probe launch	close	
3/25/2011 15:54	93	5	mission control	load probe	
3/25/2011 15:54	95	5	probe design	open probe	
3/25/2011 15:54	92	5	probe design	open probe	
3/25/2011 15:54	95	5	probe design	new probe	
3/25/2011 15:54	97	5	missions	load mission	1
3/25/2011 15:54	97	5	missions	open	
3/25/2011 15:54	97	5	missions	load mission	4
3/25/2011 15:54	92	5	probe design	close	
3/25/2011 15:54	94	5	alien database	open	
3/25/2011 15:54	97	5	missions	load mission	5
3/25/2011 15:54	99	5	probe design	new probe	
3/25/2011 15:54	97	5	missions	close	
3/25/2011 15:54	97	5	spectrograph	open	
3/25/2011 15:54	99	5	probe design	open probe	
3/25/2011 15:55	93	5	periodic table	open	
3/25/2011 15:55	91	5	probe design	open	
3/25/2011 15:55	93	5	periodic table	close	
3/25/2011 15:55	101	3	system	start intro	
3/25/2011 15:55	96	5	alien database	close	
3/25/2011 15:55	97	5	spectrograph	close	
3/25/2011 15:55	91	5	probe design	new probe	
3/25/2011 15:55	93	5	mission control	close	
3/25/2011 15:55	93	5	mission control	open	
3/25/2011 15:55	98	5	mission control	open	
3/25/2011 15:55	93	5	mission control	load probe	
3/25/2011 15:55	97	5	solar system	open	
3/25/2011 15:55	97	5	solar system	select system	
3/25/2011 15:55	97	5	solar system	select world	
3/25/2011 15:55	98	5	mission control	load probe	
3/25/2011 15:55	97	5	notebook	open	
3/25/2011 15:55	92	5	probe launch	open	
3/25/2011 15:55	102	3	system	start intro	
3/25/2011 15:55	97	5	solar system	close	
3/25/2011 15:55	92	5	probe launch	launch probe	
3/25/2011 15:55	97	5	notebook	new note	
3/25/2011 15:55	92	5	probe launch	close	
3/25/2011 15:55	98	5	mission control	close	
3/25/2011 15:55	97	5	notebook	close	
3/25/2011 15:55	96	5	concepts	open	
3/25/2011 15:55	97	5	mission control	close	
3/25/2011 15:55	99	5	probe design	build probe	
3/25/2011 15:55	96	5	concepts	close	
3/25/2011 15:55	92	5	mission control	open	
3/25/2011 15:55	95	5	probe design	close	
3/25/2011 15:55	96	5	probe launch	open	
3/25/2011 15:55	92	5	mission control	load probe	
3/25/2011 15:55	96	5	probe launch	close	
3/25/2011 15:55	93	5	mission control	close	
3/25/2011 15:55	104	3	system	start intro	
3/25/2011 15:55	98	5	probe design	open	
3/25/2011 15:55	103	3	system	start intro	
3/25/2011 15:55	93	5	mission control	open	
3/25/2011 15:55	98	5	probe design	open probe	
3/25/2011 15:55	93	5	mission control	close	
3/25/2011 15:55	92	5	mission control	load probe	
3/25/2011 15:55	96	5	mission control	open	
3/25/2011 15:55	98	5	probe design	close	
3/25/2011 15:56	96	5	mission control	close	
3/25/2011 15:56	98	5	probe design	open	
3/25/2011 15:56	92	5	solar system	open	
3/25/2011 15:56	92	5	solar system	select system	
3/25/2011 15:56	92	5	solar system	select world	
3/25/2011 15:56	92	5	missions	load mission	1
3/25/2011 15:56	92	5	missions	open	
3/25/2011 15:56	98	5	probe design	new probe	
3/25/2011 15:56	105	3	system	start intro	
